# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 227 693 13762 464
p 2 0 228 692 13748 462
p 2 0 226 694 13105 476
p 2 0 223 697 15222 473
p 2 0 226 694 16215 471
p 2 0 224 696 14851 469
p 2 0 219 701 13883 460
p 2 0 227 693 13973 466
p 2 0 233 687 14169 473
p 2 0 239 681 12970 487
p 2 0 232 688 11386 469
p 2 0 223 697 12841 468
p 2 0 224 696 14148 468
p 2 0 216 704 13142 464
p 2 1 218 701 13865 474
p 2 0 218 702 15309 467
p 2 2 221 697 12870 489
p 2 0 219 701 14294 464
p 2 0 222 698 12658 464
p 2 2 217 701 14166 475
p 2 0 224 696 12326 474
p 2 0 223 697 7641 455
p 2 0 229 691 13457 470
p 2 0 224 696 12314 469
p 2 0 221 699 15043 467
p 2 0 223 697 14551 473
p 2 1 216 703 13867 485
p 2 0 218 702 13227 468
p 2 0 216 704 14402 470
p 2 0 229 691 12784 482
p 2 0 221 699 15731 471
p 2 0 232 688 15682 480
p 2 0 234 686 12761 478
p 2 3 217 700 15248 486
p 2 0 222 698 13844 467
p 2 0 221 699 13219 463
p 2 0 225 695 13104 475
p 2 0 222 698 10230 463
p 2 0 221 699 16253 476
p 2 0 220 700 14930 469
p 2 0 223 697 13448 466
p 2 0 226 694 12196 466
p 2 0 223 697 14077 462
p 2 0 226 694 13070 474
p 2 0 225 695 12005 468
p 2 0 229 691 13754 479
p 2 0 226 694 12015 471
p 2 0 229 691 12810 475
p 2 0 218 702 14961 476
p 2 0 227 693 14953 480
p 2 0 219 701 14472 478
p 2 1 220 699 14276 478
p 2 2 217 701 15211 481
p 2 0 219 701 13126 471
p 2 3 218 699 13516 484
p 2 1 217 702 14834 473
p 2 0 221 699 12691 466
p 2 0 214 706 14475 473
p 2 0 217 703 12751 469
p 2 0 215 705 12390 472
p 2 0 212 708 14003 467
p 2 2 209 709 14174 472
p 2 0 214 706 12756 467
p 2 0 212 708 12839 479
p 2 1 214 705 12076 465
p 2 1 204 715 11705 463
p 2 0 217 703 12771 462
p 2 0 214 706 14423 465
p 2 1 211 708 12529 460
p 2 1 211 708 13812 471
p 2 0 210 710 12823 460
p 2 0 209 711 11552 462
p 2 0 215 705 11940 465
p 2 0 210 710 4825 441
p 2 0 207 713 12456 457
p 2 0 212 708 11099 455
p 2 0 210 710 11435 460
p 2 0 213 707 11236 457
p 2 0 205 715 10642 443
p 2 0 210 710 11195 446
p 2 0 214 706 11552 457
p 2 0 200 720 12251 447
p 2 0 207 713 13222 456
p 2 0 200 720 15478 460
p 2 0 207 713 12071 451
p 2 0 204 716 13894 453
p 2 0 211 709 14953 458
p 2 0 192 728 12623 436
p 2 0 203 717 12453 448
p 2 0 201 719 12745 445
p 2 2 198 720 11888 452
p 2 0 198 722 13119 443
p 2 0 198 722 11129 439
p 2 0 211 709 11942 454
p 2 0 207 713 11055 456
p 2 0 211 709 11307 467
p 2 0 205 715 12948 445
p 2 0 201 719 10638 443
p 2 0 209 711 12601 446
p 2 0 205 715 13154 451
p 2 0 199 721 13187 443
p 2 0 206 714 12008 449
p 2 0 197 723 10825 437
p 2 0 204 716 11315 435
p 2 0 202 718 11175 450
p 2 0 202 718 11566 447
p 2 0 207 713 11626 453
p 2 0 202 718 10952 449
p 2 0 209 711 11035 446
p 2 0 197 723 11473 436
p 2 0 209 711 10709 443
p 2 0 218 702 10339 456
p 2 0 210 710 10220 450
p 2 0 198 722 10456 442
p 2 0 200 720 11884 440
p 2 0 199 721 10194 440
p 2 0 193 727 11308 433
p 2 0 194 726 11956 446
p 2 0 209 711 13230 462
p 2 0 210 710 12128 453
p 2 0 194 726 11134 442
p 2 0 198 722 11650 437
p 2 0 197 723 11133 441
p 2 0 201 719 11229 441
p 2 0 204 716 13220 443
p 2 1 206 713 12400 458
p 2 0 201 719 10579 443
p 2 0 192 728 10697 433
p 2 0 203 717 11844 447
p 2 0 188 732 11993 442
p 2 0 199 721 10563 455
p 2 0 194 726 11234 439
p 2 0 203 717 13387 453
p 2 0 205 715 12982 454
p 2 1 200 719 11610 445
p 2 2 203 715 9975 446
p 2 0 203 717 12045 446
p 2 0 201 719 11621 448
p 2 2 198 720 12955 453
p 2 1 200 719 13163 456
p 2 0 207 713 11134 458
p 2 0 195 725 11006 445
p 2 0 206 714 12585 459
p 2 0 211 709 11477 452
p 2 0 212 708 11904 454
p 2 0 210 710 12200 443
p 2 0 213 707 11548 442
p 2 0 200 720 11635 434
p 2 0 199 721 11589 440
p 2 0 202 718 10825 441
p 2 0 207 713 11915 443
p 2 0 194 726 10413 443
p 2 0 202 718 12470 453
p 2 0 209 711 11226 459
p 2 0 204 716 12817 449
p 2 0 202 718 10850 448
p 2 0 204 716 12412 447
p 2 0 202 718 11958 438
p 2 0 209 711 11617 441
p 2 0 206 714 13794 459
p 2 1 207 712 9144 449
p 2 0 215 705 10507 460
p 2 0 213 707 12646 454
p 2 0 215 705 12343 461
p 2 0 212 708 12419 468
p 2 1 214 705 14805 477
p 2 0 210 710 13223 465
p 2 0 211 709 11238 459
p 2 0 202 718 12800 445
p 2 0 220 700 12205 465
p 2 0 217 703 12568 460
p 2 0 212 708 12037 452
p 2 0 209 711 11856 456
p 2 0 209 711 13055 455
p 2 0 208 712 15920 463
p 2 0 208 712 14166 458
p 2 0 200 720 13835 453
p 2 0 213 707 13727 462
p 2 0 215 705 8631 441
p 2 0 219 701 11752 459
p 2 0 210 710 11113 452
p 2 0 215 705 11450 448
p 2 0 216 704 12585 454
p 2 0 211 709 11412 452
p 2 0 215 705 13426 463
p 2 0 211 709 10502 456
p 2 0 212 708 11341 452
p 2 0 226 694 12082 464
p 2 0 228 692 11800 481
p 2 0 231 689 14020 475
p 2 0 225 695 13360 470
p 2 0 230 690 12514 471
p 2 0 241 679 14224 476
p 2 0 236 684 13588 474
p 2 0 236 684 13283 482
p 2 2 219 699 12260 477
p 2 0 227 693 14678 485
p 2 0 218 702 12881 464
p 2 0 220 700 11932 457
p 2 0 213 707 12577 454
p 2 0 216 704 13427 472
p 2 1 203 716 15180 466
p 2 1 208 711 13323 461
p 2 0 203 717 13979 449
p 2 0 214 706 12892 457
p 2 1 220 699 12460 466
p 2 2 214 704 16660 480
p 2 1 223 696 13497 482
p 2 2 219 699 13718 475
p 2 0 222 698 13104 466
p 2 0 222 698 11586 466
p 2 0 227 693 12069 474
p 2 0 221 699 13257 477
p 2 0 210 710 13065 454
p 2 0 219 701 13120 463
p 2 0 215 705 14221 455
p 2 0 225 695 11922 465
p 2 0 215 705 11356 455
p 2 0 219 701 12429 454
p 2 0 208 712 13994 452
p 2 0 222 698 13711 474
p 2 0 227 693 12607 469
p 2 0 226 694 12438 472
p 2 0 224 696 14028 478
p 2 0 216 704 13033 474
p 2 0 231 689 13999 471
p 2 0 234 686 13273 480
p 2 2 222 696 15032 474
p 2 0 229 691 15649 478
p 2 1 229 690 13502 475
p 2 1 231 688 13344 488
p 2 1 222 697 14581 488
p 2 0 226 694 15539 480
p 2 0 226 694 13357 464
p 2 0 216 704 13321 468
p 2 0 219 701 15436 475
p 2 0 221 699 14301 470
p 2 0 212 708 13407 472
p 2 0 220 700 15508 471
p 2 0 231 689 13870 489
p 2 0 229 691 14889 479
p 2 0 234 686 12873 474
p 2 0 231 689 13498 476
p 2 0 243 677 13330 489
p 2 2 243 675 13196 513
p 2 0 236 684 12954 491
p 2 0 234 686 14174 475
p 2 0 227 693 13690 475
p 2 0 230 690 13846 466
p 2 0 236 684 15172 482
p 2 0 233 687 12453 470
p 2 0 233 687 14332 475
p 2 0 235 685 16405 483
p 2 0 234 686 12533 468
p 2 0 231 689 12722 471
p 2 0 244 676 11992 487
p 2 0 238 682 14095 486
p 2 0 232 688 12279 477
p 2 0 237 683 12548 473
p 2 0 234 686 12597 470
p 2 0 234 686 13350 473
p 2 0 223 697 12469 473
p 2 0 241 679 13618 475
p 2 0 223 697 14619 467
p 2 0 236 684 13794 469
p 2 0 213 707 12260 459
p 2 0 236 684 13986 480
p 2 0 225 695 13868 472
p 2 0 227 693 12858 478
p 2 0 232 688 14008 478
p 2 0 224 696 12609 468
p 2 0 226 694 12124 470
p 2 0 233 687 14365 475
p 2 0 239 681 11534 485
p 2 0 241 679 12530 484
p 2 0 227 693 13099 470
p 2 0 236 684 13739 469
p 2 0 234 686 13086 476
p 2 0 227 693 14576 481
p 2 0 233 687 12895 488
p 2 0 240 680 14302 488
p 2 0 235 685 14350 484
p 2 0 234 686 14502 474
p 2 0 230 690 13941 476
p 2 1 231 688 13109 481
p 2 0 236 684 11813 477
p 2 0 233 687 13804 473
p 2 0 225 695 12430 460
p 2 0 232 688 13426 469
p 2 0 220 700 12489 468
p 2 0 225 695 12426 481
p 2 0 228 692 13034 475
p 2 0 232 688 13598 482
p 2 0 234 686 13767 473
p 2 0 221 699 11941 462
p 2 0 229 691 13489 476
p 2 0 227 693 14360 468
p 2 1 223 696 13506 468
p 2 0 227 693 12194 467
p 2 0 214 706 12176 459
p 2 0 223 697 12052 457
p 2 0 237 683 12529 478
p 2 0 238 682 14147 486
p 2 0 228 692 11922 484
p 2 0 238 682 13274 478
p 2 0 236 684 14037 480
p 2 0 228 692 11865 472
p 2 0 228 692 10260 452
p 2 0 230 690 11575 463
p 2 0 229 691 13315 484
p 2 1 225 694 15491 490
p 2 0 234 686 15997 493
p 2 0 241 679 12754 486
p 2 0 232 688 14119 477
p 2 0 245 675 13691 495
p 2 0 246 674 14864 498
p 2 0 250 670 14405 494
p 2 0 244 676 14494 489
p 2 2 235 683 14438 495
p 2 4 233 683 14861 503
p 2 0 239 681 14733 495
p 2 0 243 677 14207 476
p 2 1 234 685 15009 489
p 2 1 240 679 17293 496
p 2 1 232 687 15758 491
p 2 0 249 671 16057 511
p 2 0 247 673 19073 509
p 2 0 258 662 17074 511
p 2 0 247 673 15847 493
p 2 0 253 667 15890 500
p 2 0 242 678 16366 491
p 2 4 249 667 16650 530
p 2 4 246 670 15909 519
p 2 0 247 673 16463 506
p 2 0 245 675 15378 487
p 2 0 248 672 14782 498
p 2 0 246 674 13183 490
p 2 0 254 666 15205 504
p 2 0 253 667 13290 502
p 2 0 256 664 17121 507
p 2 0 255 665 17184 505
p 2 0 259 661 18443 503
p 2 0 257 663 14098 494
p 2 0 262 658 14892 506
p 2 0 259 661 15722 494
p 2 0 260 660 17286 511
p 2 0 257 663 13247 507
p 2 0 245 675 13978 491
p 2 0 270 650 15595 512
p 2 0 268 652 13977 508
p 2 0 273 647 15853 508
p 2 0 262 658 15893 496
p 2 0 259 661 12249 489
p 2 0 255 665 14929 497
p 2 0 257 663 15108 491
p 2 0 267 653 15601 504
p 2 0 266 654 15090 496
p 2 0 264 656 16380 506
p 2 0 257 663 13626 500
p 2 0 259 661 15961 496
p 2 0 267 653 13120 516
p 2 0 257 663 14767 498
p 2 0 264 656 16851 509
p 2 0 265 655 17083 506
p 2 0 264 656 15919 500
p 2 0 259 661 13083 499
p 2 0 273 647 17266 509
p 2 0 260 660 16027 503
p 2 0 268 652 16615 515
p 2 0 264 656 16126 515
p 2 2 262 656 13930 531
p 2 0 278 642 14642 515
p 2 0 275 645 14664 522
p 2 0 277 643 13896 513
p 2 0 276 644 14422 522
p 2 0 266 654 16151 510
p 2 1 259 660 13642 503
p 2 0 271 649 15390 501
p 2 0 273 647 17089 508
p 2 0 272 648 17715 504
p 2 0 264 656 17175 502
p 2 0 277 643 18177 532
p 2 2 273 645 14455 540
p 2 3 286 631 17502 560
p 2 0 283 637 19812 525
p 2 0 271 649 16351 509
p 2 0 276 644 20210 522
p 2 0 268 652 18175 514
p 2 0 268 652 17348 522
p 2 0 271 649 14990 527
p 2 0 280 640 17320 520
p 2 0 282 638 14320 526
p 2 0 272 648 14679 516
p 2 0 287 633 16398 540
p 2 0 275 645 16359 524
p 2 2 283 635 20220 552
p 2 0 290 630 20113 537
p 2 0 280 640 17621 516
p 2 0 276 644 15838 519
p 2 0 282 638 10703 509
p 2 0 278 642 13993 527
p 2 0 279 641 15457 521
p 2 0 284 636 16896 519
p 2 0 282 638 12971 521
p 2 0 271 649 17815 514
p 2 0 271 649 17988 523
p 2 0 280 640 13601 519
p 2 0 284 636 16539 530
p 2 1 285 634 18188 542
p 2 0 290 630 16677 549
p 2 0 292 628 18589 545
p 2 1 299 620 15887 554
p 2 0 310 610 22126 568
p 2 0 304 616 17154 549
p 2 0 303 617 16372 535
p 2 0 307 613 17953 555
p 2 0 305 615 19801 568
p 2 4 304 612 19146 584
p 2 2 307 611 16550 575
p 2 0 313 607 16892 559
p 2 0 299 621 21257 559
p 2 0 293 627 17397 538
p 2 1 309 610 21907 582
p 2 0 308 612 20726 573
p 2 0 317 603 18275 558
p 2 0 318 602 20965 563
p 2 0 310 610 18001 555
p 2 0 311 609 21730 566
p 2 0 315 605 20032 573
p 2 0 310 610 21587 579
p 2 3 311 606 17336 586
p 2 0 314 606 17404 563
p 2 0 306 614 23795 557
p 2 0 302 618 22259 559
p 2 0 305 615 21903 565
p 2 0 307 613 20861 562
p 2 0 316 604 15784 563
p 2 0 324 596 20204 561
p 2 0 316 604 19865 550
p 2 0 326 594 16076 568
p 2 0 317 603 19584 559
p 2 0 319 601 17521 558
p 2 0 310 610 18886 568
p 2 0 313 607 18058 557
p 2 1 321 598 19429 582
p 2 0 315 605 19615 579
p 2 0 322 598 20053 581
p 2 0 332 588 29547 598
p 2 0 328 592 24407 582
p 2 0 334 586 20065 580
p 2 0 338 582 18234 586
p 2 0 334 586 22437 594
p 2 7 329 584 16812 611
p 2 4 330 586 25030 613
p 2 0 333 587 12597 560
p 2 0 329 591 18578 582
p 2 0 342 578 20359 580
p 2 0 349 571 23017 596
p 2 0 337 583 21613 596
p 2 0 354 566 22994 626
p 2 0 344 576 17840 604
p 2 0 338 582 23702 597
p 2 1 344 575 25607 631
p 2 1 347 572 22797 600
p 2 1 338 581 20753 603
p 2 0 351 569 22640 613
p 2 0 358 562 23759 616
p 2 1 356 563 25269 626
p 2 0 365 555 20563 609
p 2 0 357 563 23948 611
p 2 0 351 569 24602 620
p 2 0 350 570 19400 605
p 2 0 352 568 22985 611
p 2 0 344 576 24704 597
p 2 3 336 581 28777 619
p 2 0 343 577 20481 595
p 2 0 347 573 18378 621
p 2 0 349 571 19355 605
p 2 0 356 564 22109 602
p 2 0 359 561 23398 624
p 2 0 354 566 29508 606
p 2 0 349 571 24544 611
p 2 0 352 568 18719 585
p 2 0 343 577 17860 589
p 2 0 347 573 18856 579
p 2 0 339 581 19780 571
p 2 0 345 575 23034 602
p 2 0 346 574 17426 584
p 2 1 351 568 20072 600
p 2 0 343 577 21336 606
p 2 0 356 564 19399 612
p 2 0 343 577 23254 599
p 2 0 346 574 22450 599
p 2 0 344 576 16884 593
p 2 0 336 584 18884 594
p 2 2 343 575 16966 601
p 2 0 336 584 20618 610
p 2 0 343 577 16292 587
p 2 0 340 580 17853 583
p 2 0 347 573 17064 598
p 2 0 345 575 20678 597
p 2 0 348 572 22496 611
p 2 0 352 568 20668 601
p 2 0 348 572 24347 594
p 2 0 339 581 29119 605
p 2 0 335 585 22719 598
p 2 6 332 582 23611 630
p 2 0 346 574 21429 604
p 2 0 349 571 22981 595
p 2 0 356 564 22616 617
p 2 0 364 556 21514 605
p 2 0 356 564 21263 598
p 2 0 360 560 21777 606
p 2 0 356 564 19153 592
p 2 0 359 561 17141 597
p 2 0 346 574 19676 594
p 2 0 354 566 20308 595
p 2 0 354 566 21382 624
p 2 2 349 569 21932 635
p 2 0 363 557 21662 633
p 2 1 367 552 28222 636
p 2 0 363 557 22653 612
p 2 0 378 542 26513 631
p 2 0 362 558 23237 617
p 2 0 363 557 20735 607
p 2 5 361 554 25470 648
p 2 9 349 562 25637 654
p 2 0 358 562 20033 618
p 2 0 363 557 20623 609
p 2 2 365 553 27212 640
p 2 0 362 558 27150 622
p 2 0 368 552 22133 633
p 2 0 365 555 22472 624
p 2 0 373 547 20065 615
p 2 0 376 544 29266 644
p 2 0 358 562 25008 598
p 2 1 364 555 24935 623
p 2 3 347 570 19927 644
p 2 0 363 557 24193 614
p 2 0 366 554 23748 630
p 2 0 375 545 20313 635
p 2 1 373 546 22065 641
p 2 1 386 533 26814 654
p 2 0 386 534 24585 656
p 2 0 381 539 28489 654
p 2 0 380 540 22706 637
p 2 0 380 540 22577 623
p 2 2 374 544 22997 636
p 2 5 375 540 23909 669
p 2 1 375 544 24343 640
p 2 0 375 545 23038 646
p 2 0 378 542 23693 645
p 2 0 377 543 24645 631
p 2 0 367 553 30608 620
p 2 1 375 544 22805 632
p 2 0 385 535 25806 626
p 2 0 373 547 20471 629
p 2 0 369 551 20736 616
p 2 0 362 558 24389 610
p 2 0 366 554 20940 614
p 2 4 359 557 22766 634
p 2 0 367 553 25720 625
p 2 0 365 555 19698 607
p 2 0 368 552 20098 607
p 2 0 368 552 18603 610
p 2 0 372 548 20446 615
p 2 0 373 547 25342 633
p 2 0 381 539 20463 632
p 2 0 357 563 30207 634
p 2 0 351 569 22442 605
p 2 0 367 553 22164 614
p 2 0 366 554 25351 631
p 2 0 369 551 20452 629
p 2 0 359 561 24837 615
p 2 0 365 555 24681 604
p 2 0 367 553 20723 616
p 2 0 367 553 22712 612
p 2 0 368 552 27419 636
p 2 0 366 554 33070 655
p 2 3 361 556 24188 656
p 2 6 362 552 22625 668
p 2 0 369 551 24013 629
p 2 0 377 543 27347 632
p 2 1 375 544 30248 646
p 2 0 371 549 26114 631
p 2 0 375 545 24225 648
p 2 0 382 538 20741 639
p 2 0 384 536 25332 647
p 2 0 394 526 27827 657
p 2 0 383 537 26394 636
p 2 0 391 529 25314 653
p 2 5 383 532 25939 689
p 2 0 385 535 22202 643
p 2 0 387 533 28058 650
p 2 2 392 526 27776 657
p 2 0 384 536 24804 638
p 2 1 383 536 22968 646
p 2 0 388 532 26617 658
p 2 0 395 525 32750 677
p 2 0 395 525 28164 668
p 2 0 393 527 25944 648
p 2 0 400 520 22047 654
p 2 3 384 533 22507 672
p 2 0 395 525 28192 669
p 2 0 390 530 25682 641
p 2 2 390 528 26995 671
p 2 0 395 525 29796 660
p 2 0 403 517 28431 670
p 2 0 401 519 29285 668
p 2 0 391 529 34906 668
p 2 0 393 527 27700 646
p 2 0 402 518 27590 664
p 2 0 401 519 22182 656
p 2 3 394 523 26902 670
p 2 0 402 518 24459 627
p 2 0 402 518 20726 662
p 2 0 401 519 21270 648
p 2 0 395 525 21973 646
p 2 0 411 509 23368 663
p 2 0 397 523 20314 646
p 2 0 403 517 25958 663
p 2 0 403 517 22584 665
p 2 0 402 518 25606 665
p 2 0 401 519 20223 652
p 2 0 394 526 23746 644
p 2 0 389 531 31501 660
p 2 1 395 524 27740 676
p 2 0 400 520 23577 667
p 2 0 401 519 22716 668
p 2 0 404 516 25433 668
p 2 0 409 511 28159 658
p 2 0 401 519 22639 653
p 2 0 401 519 24513 655
p 2 2 389 529 23407 674
p 2 2 402 516 26022 686
p 2 0 400 520 25084 654
p 2 0 393 527 22689 646
p 2 0 391 529 25671 646
p 2 0 395 525 28381 665
p 2 0 399 521 32267 683
p 2 0 394 526 30485 662
p 2 0 396 524 21867 649
p 2 0 391 529 25495 646
p 2 0 385 535 26689 654
p 2 0 396 524 21219 650
p 2 0 379 541 23691 649
p 2 0 389 531 25933 663
p 2 0 390 530 20213 652
p 2 0 384 536 25997 643
p 2 0 378 542 24264 632
p 2 0 385 535 24166 645
p 2 0 388 532 29255 655
p 2 0 375 545 22465 630
p 2 0 371 549 25107 625
p 2 0 381 539 22739 617
p 2 0 369 551 21246 602
p 2 0 372 548 20509 620
p 2 0 375 545 28960 658
p 2 0 373 547 21790 645
p 2 0 370 550 25776 633
p 2 0 378 542 22123 644
p 2 0 384 536 23137 625
p 2 0 391 529 17496 628
p 2 0 390 530 27208 657
p 2 3 373 544 27530 644
p 2 3 381 536 24297 646
p 2 0 376 544 24971 630
p 2 0 367 553 22339 630
p 2 1 373 546 24371 650
p 2 0 376 544 22213 650
p 2 0 379 541 25834 650
p 2 0 376 544 21605 645
p 2 0 380 540 24452 629
p 2 0 381 539 25021 643
p 2 0 370 550 24236 645
p 2 0 375 545 26054 651
p 2 3 367 550 32523 652
p 2 0 368 552 20732 615
p 2 0 368 552 25930 626
p 2 0 371 549 18737 622
p 2 0 373 547 19759 628
p 2 0 364 556 21605 628
p 2 0 377 543 20821 620
p 2 0 380 540 27129 630
p 2 0 378 542 23409 633
p 2 0 370 550 21415 633
p 2 0 367 553 27390 639
p 2 0 369 551 24404 641
p 2 0 371 549 26371 646
p 2 2 368 550 27507 657
p 2 0 373 547 27840 648
p 2 0 374 546 20395 634
p 2 0 369 551 24122 635
p 2 0 387 533 20959 647
p 2 1 380 539 26298 653
p 2 3 378 539 24828 665
p 2 4 371 545 26164 645
p 2 0 371 549 25235 635
p 2 0 365 555 24775 628
p 2 4 376 540 29587 683
p 2 0 366 554 31985 646
p 2 2 375 543 35317 657
p 2 0 388 532 26892 637
p 2 0 381 539 32734 645
p 2 0 383 537 29286 626
p 2 0 383 537 23036 651
p 2 3 380 537 27190 667
p 2 4 379 537 24134 669
p 2 0 388 532 20661 637
p 2 0 393 527 21522 653
p 2 0 392 528 10905 620
p 2 0 395 525 24772 652
p 2 0 398 522 20318 646
p 2 0 400 520 24099 645
p 2 0 401 519 24830 649
p 2 0 407 513 25800 656
p 2 0 403 517 24468 661
p 2 0 397 523 33323 683
p 2 0 392 528 31727 670
p 2 0 407 513 25793 682
p 2 0 397 523 22060 654
p 2 0 401 519 22756 656
p 2 0 405 515 22258 668
p 2 0 405 515 27129 677
p 2 0 403 517 24378 656
p 2 0 407 513 27179 657
p 2 5 399 516 11279 665
p 2 3 399 518 27659 679
p 2 0 399 521 28653 642
p 2 0 407 513 27910 678
p 2 1 404 515 28693 675
p 2 0 410 510 27806 676
p 2 0 428 492 28847 680
p 2 0 415 505 24844 660
p 2 1 421 498 29455 675
p 2 0 422 498 23212 693
p 2 0 423 497 22588 679
p 2 0 406 514 25501 663
p 2 6 416 498 26375 721
p 2 0 406 514 25649 677
p 2 0 415 505 24714 686
p 2 0 413 507 26282 688
p 2 0 418 502 18315 668
p 2 0 410 510 25876 696
p 2 0 402 518 28233 649
p 2 0 399 521 35568 656
p 2 0 404 516 30294 681
p 2 0 405 515 28397 683
p 2 0 407 513 27859 686
p 2 1 394 525 28755 665
p 2 0 402 518 19563 640
p 2 0 397 523 20081 643
p 2 0 402 518 27291 660
p 2 0 403 517 25053 676
p 2 0 404 516 26318 649
p 2 0 387 533 25711 645
p 2 0 391 529 22951 622
p 2 0 390 530 23860 631
p 2 0 388 532 26866 657
p 2 0 378 542 23255 647
p 2 0 383 537 28596 642
p 2 0 389 531 28040 655
p 2 0 393 527 22065 657
p 2 0 393 527 27133 657
p 2 0 393 527 24331 647
p 2 0 387 533 22525 645
p 2 0 389 531 30685 656
p 2 0 389 531 25862 654
p 2 0 382 538 29889 637
p 2 6 374 540 26953 672
p 2 0 386 534 30478 665
p 2 0 391 529 25943 663
p 2 0 392 528 20037 657
p 2 1 386 533 22928 640
p 2 1 389 530 25293 634
p 2 0 378 542 22076 617
p 2 0 381 539 24838 615
p 2 0 387 533 27702 647
p 2 0 385 535 26471 643
p 2 0 384 536 28147 656
p 2 2 382 536 21142 662
p 2 2 393 525 21134 656
p 2 0 397 523 25716 669
p 2 0 392 528 21124 652
p 2 0 390 530 25186 644
p 2 0 399 521 28488 647
p 2 0 391 529 23876 629
p 2 0 386 534 24328 644
p 2 0 386 534 26509 646
p 2 0 381 539 20440 645
p 2 0 378 542 25016 620
p 2 0 390 530 25846 653
p 2 0 387 533 30887 658
p 2 0 391 529 22350 662
p 2 0 396 524 25498 661
p 2 0 383 537 32870 655
p 2 0 391 529 22602 651
p 2 0 373 547 29818 621
p 2 0 384 536 29757 645
p 2 0 383 537 31291 658
p 2 3 381 536 24989 674
p 2 0 397 523 21925 672
p 2 0 388 532 22258 656
p 2 0 391 529 26423 652
p 2 0 389 531 23504 642
p 2 0 376 544 24795 634
p 2 0 381 539 26133 650
p 2 0 377 543 29890 631
p 2 0 374 546 20532 624
p 2 0 368 552 22376 627
p 2 0 370 550 31287 631
p 2 0 369 551 19639 623
p 2 1 374 545 27632 651
p 2 0 379 541 22314 648
p 2 0 380 540 20137 644
p 2 0 372 548 21960 631
p 2 0 369 551 21442 617
p 2 0 365 555 25262 628
p 2 0 365 555 22966 617
p 2 0 363 557 22166 627
p 2 0 359 561 26008 625
p 2 0 356 564 18070 613
p 2 0 368 552 21682 630
p 2 0 373 547 21043 619
p 2 1 372 547 30319 647
p 2 0 373 547 21950 637
p 2 0 366 554 28296 619
p 2 0 361 559 27118 605
p 2 0 358 562 25097 606
p 2 0 351 569 22761 599
p 2 0 356 564 25371 615
p 2 0 364 556 20360 636
p 2 1 366 553 19574 637
p 2 0 376 544 20004 642
p 2 0 372 548 23484 619
p 2 0 367 553 21410 626
p 2 0 364 556 21289 615
p 2 0 350 570 21454 605
p 2 0 357 563 28239 620
p 2 0 348 572 18139 601
p 2 0 340 580 21084 586
p 2 0 342 578 19774 585
p 2 0 357 563 22405 613
p 2 1 361 558 24092 646
p 2 0 379 541 27193 660
p 2 1 377 542 25962 642
p 2 0 375 545 33784 643
p 2 0 363 557 24236 605
p 2 0 369 551 23147 610
p 2 0 371 549 28466 626
p 2 0 374 546 22489 636
p 2 7 352 561 24901 657
p 2 0 369 551 28502 646
p 2 0 369 551 29996 633
p 2 0 381 539 25289 648
p 2 0 373 547 24025 648
p 2 0 381 539 26093 632
p 2 0 380 540 22946 625
p 2 0 386 534 19168 630
p 2 0 377 543 21902 600
p 2 0 365 555 22183 606
p 2 0 368 552 20422 590
p 2 0 369 551 27014 630
p 2 0 375 545 20498 650
p 2 0 373 547 29363 652
p 2 0 391 529 24684 655
p 2 0 383 537 23509 647
p 2 0 394 526 26054 659
p 2 1 383 536 25270 664
p 2 0 386 534 21877 621
p 2 2 380 538 28654 657
p 2 2 377 541 32673 652
p 2 4 375 541 32336 656
p 2 0 390 530 25383 675
p 2 0 385 535 24759 647
p 2 0 388 532 21612 656
p 2 0 392 528 27092 645
p 2 0 399 521 19054 630
p 2 0 394 526 23986 650
p 2 0 387 533 24663 642
p 2 0 385 535 19906 630
p 2 0 399 521 28663 661
p 2 0 393 527 23312 642
p 2 3 392 525 35365 698
p 2 0 397 523 26685 679
p 2 0 391 529 24678 666
p 2 0 386 534 26725 664
p 2 0 396 524 26202 656
p 2 0 383 537 20587 625
p 2 0 391 529 28402 636
p 2 0 388 532 27718 645
p 2 5 372 543 25878 671
p 2 0 384 536 25859 656
p 2 0 385 535 20854 633
p 2 1 382 537 27080 650
p 2 1 386 533 24046 663
p 2 0 389 531 24569 655
p 2 0 389 531 22956 666
p 2 0 392 528 25244 644
p 2 0 398 522 27741 640
p 2 0 396 524 27823 630
p 2 0 389 531 26009 619
p 2 7 377 536 27901 678
p 2 0 378 542 22909 654
p 2 0 389 531 21685 658
p 2 0 393 527 25971 663
p 2 0 396 524 22997 656
p 2 0 398 522 27770 646
p 2 0 407 513 29510 655
p 2 0 403 517 30875 656
p 2 0 407 513 26035 629
p 2 0 395 525 26824 635
p 2 0 386 534 28329 628
p 2 0 393 527 31915 650
p 2 0 386 534 32218 670
p 2 0 381 539 31478 658
p 2 0 393 527 25874 681
p 2 0 397 523 27227 663
p 2 0 393 527 23686 635
p 2 0 399 521 21887 644
p 2 0 398 522 25154 626
p 2 0 395 525 24076 654
p 2 5 386 529 27767 680
p 2 0 389 531 20031 622
p 2 0 391 529 22694 642
p 2 0 377 543 26241 622
p 2 0 391 529 22234 666
p 2 0 392 528 24955 665
p 2 0 395 525 21709 646
p 2 0 398 522 29895 655
p 2 0 401 519 23026 632
